도로명전체주소,사업장명,의료인수,입원실수,병상수,총면적,진료과목내용명,종별코드,종별코드명,시도코드,시도명,시군구코드,시군구명,X좌표,Y좌표,의사총수,일반의 의사수,인턴 의사수,레지던트 의사수,전문의합계,내과,신경과,정신건강의학과,외과,정형외과,신경외과,흉부외과,성형외과,마취통증의학과,산부인과,소아청소년과,안과,이비인후과,피부과,비뇨의학과,영상의학과,방사선종양학과,병리과,진단검사의학과,결핵과,재활의학과,핵의학과,가정의학과,응급의학과,직업환경의학과,예방의학과,치과,구강악안면외과,치과보철과,치과교정과,소아치과,치주과,치과보존과,구강내과,영상치의학과,구강병리과,예방치과,통합치의학과,한방내과,한방부인과,한방소아과,한방안·이비인후·피부과,한방신경정신과,침구과,한방재활의학과,사상체질과,한방응급,의료장비합계,유방촬영장치,CT,콘빔CT,양전자단층촬영기 (PET),골밀도검사기,MRI,초음파영상진단기,종양치료기 (Gamma Knife),종양치료기 (Cyber Knife),종양치료기 (양성자치료기),체외충격파쇄석기,혈액투석을위한인공신장기,구글점수,구글건수,다음점수,다음건수,네이버평점,네이버건수,진료만족도,의료진친절도,시설만족도,평가인원,총건수,최종점수,최종보정점수
경기도 남양주시 오남읍 양지로 47-55,남양주 한양병원,126.0,86.0,240.0,22403.97,"내과, 신경과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과, 치과",11.0,종합병원,310000.0,경기,311500.0,남양주시,127.20439329999999,37.6823474,33.0,1.0,0.0,0.0,32.0,8.0,1.0,0.0,2.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,2.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,26.0,3.4,7.0,2.5,15.0,3.97,84.0,10.0,8.7,8.7,4.0,32,2.45068359375,2.45068359375
"경기도 시흥시 옥구천서로 337, 시화병원 (정왕동)",의료법인 남촌의료재단 시화병원,293.0,48.0,245.0,6503.64,"내과, 신경과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 소아청소년과, 영상의학과, 진단검사의학과, 재활의학과, 직업환경의학과, 응급의학과, 예방의학과",11.0,종합병원,310000.0,경기,311700.0,시흥시,126.72459750000002,37.352945899999995,43.0,2.0,0.0,0.0,42.0,8.0,3.0,0.0,5.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,22.0,3.2,28.0,,,4.03,186.0,8.8,8.0,8.3,12.0,51,2.51393995098039,2.51393995098039
경기도 수원시 팔달구 중부대로 165 (우만동),의료법인 녹산의료재단동수원병원,308.0,113.0,377.0,24701.9,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 구강악안면외과",11.0,종합병원,310000.0,경기,310603.0,수원팔달구,127.0344741,37.2781302,79.0,3.0,0.0,6.0,70.0,14.0,3.0,1.0,6.0,4.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,8.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,2.0,1.0,0.0,2.0,2.0,17.0,0.0,0.0,0.0,1.0,37.0,2.7,10.0,2.4,28.0,4.021642336,274.0,9.3,9.6,9.6,12.0,72,2.2644878159722204,2.2644878159722204
"경기도 군포시 군포로 591 (당동, (G샘병원)군포샘병원)",효산의료재단 지샘병원,364.0,87.0,364.0,25098.98,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과, 한방내과, 구강악안면외과",11.0,종합병원,310000.0,경기,311400.0,군포시,126.9473164,37.358672,77.0,2.0,3.0,3.0,69.0,17.0,2.0,1.0,4.0,4.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,3.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,28.0,3.3,26.0,2.3,12.0,4.2,301.0,8.3,9.6,9.6,9.0,75,2.7907083333333302,2.7907083333333302
경기도 수원시 팔달구 중부대로 93 (지동),가톨릭대학교 성빈센트병원,1367.0,261.0,880.0,71540.79,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 치과보존과",11.0,종합병원,310000.0,경기,310603.0,수원팔달구,127.0274271,37.2779855,374.0,6.0,31.0,93.0,245.0,59.0,8.0,8.0,20.0,14.0,11.0,5.0,6.0,15.0,8.0,11.0,6.0,6.0,3.0,6.0,16.0,5.0,9.0,2.0,0.0,4.0,2.0,6.0,9.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,3.0,6.0,1.0,1.0,2.0,3.0,68.0,1.0,0.0,0.0,1.0,55.0,3.2,84.0,2.3,69.0,4.2350709680000005,775.0,9.8,9.8,9.7,33.0,248,2.7311451291582696,2.7311451291582696
경기도 수원시 장안구 수성로245번길 69 (정자동),경기도의료원 수원병원,144.0,54.0,170.0,105511.2,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 영상의학과, 진단검사의학과, 가정의학과, 직업환경의학과, 응급의학과, 구강악안면외과, 치과보철과, 소아치과, 치주과, 치과보존과, 영상치의학과, 예방치과, 통합치의학과",11.0,종합병원,310000.0,경기,310602.0,수원장안구,126.9963375,37.2918917,26.0,2.0,0.0,0.0,23.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,3.4,20.0,2.7,19.0,3.93,23.0,9.2,10.0,7.3,5.0,42,2.7811383928571405,2.7811383928571405
"경기도 시흥시 복지로 57, 복지로 61, 2층 (대야동)",의료법인 녹향의료재단 신천연합병원,109.0,39.0,132.0,6852.56,"내과, 신경과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 영상의학과, 진단검사의학과, 가정의학과, 응급의학과, 치과, 치주과",11.0,종합병원,310000.0,경기,311700.0,시흥시,126.78949320000001,37.4445152,22.0,0.0,0.0,0.0,21.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,23.0,3.1,10.0,,,4.31,47.0,8.9,8.9,8.9,7.0,16,2.8857421875,1.59213362068965
경기도 남양주시 오남읍 진건오남로797번길 9,남양주나눔병원,60.0,69.0,265.0,8728.4,"내과, 신경과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 응급의학과",11.0,종합병원,310000.0,경기,311500.0,남양주시,127.20156409999998,37.698015600000005,15.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,3.3,3.0,1.7,8.0,4.15,46.0,,,,,17,2.2586397058823504,1.3240301724137902
경기도 남양주시 진접읍 봉현로 21,현대병원,124.0,94.0,325.0,13624.32,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 응급의학과, 치주과",11.0,종합병원,310000.0,경기,311500.0,남양주시,127.179882,37.715426799999996,65.0,1.0,0.0,0.0,63.0,12.0,2.0,1.0,4.0,10.0,5.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,2.0,1.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,2.0,22.0,2.9,17.0,2.3,26.0,4.01,83.0,10.0,10.0,8.7,7.0,53,2.2954599056603797,2.2954599056603797
경기도 안산시 단원구 선부광장로 103 (선부동),대아의료재단한도병원,251.0,38.0,215.0,25269.78,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 산부인과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 핵의학과, 직업환경의학과, 응급의학과",11.0,종합병원,310000.0,경기,311101.0,안산단원구,126.8076244,37.3340615,55.0,1.0,0.0,0.0,54.0,11.0,2.0,1.0,2.0,4.0,5.0,2.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,1.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1.0,10.0,3.0,47.0,2.6,35.0,4.3,81.0,9.0,8.4,8.4,9.0,92,2.62296195652174,2.62296195652174
"경기도 안산시 상록구 구룡로 87, 근로복지공단안산병원 (일동)",근로복지공단안산병원,281.0,106.0,434.0,31760.0,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 직업환경의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과",11.0,종합병원,310000.0,경기,311102.0,안산상록구,126.87413899999999,37.3167269,37.0,0.0,0.0,0.0,34.0,5.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,25.0,4.3,16.0,2.1,8.0,4.4,95.0,10.0,10.0,10.0,2.0,36,3.52395833333333,3.52395833333333
경기도 안산시 단원구 적금로 123 (고잔동),고려대학교의과대학부속안산병원,1187.0,192.0,809.0,53829.71,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 치과보존과",1.0,상급종합병원,310000.0,경기,311101.0,안산단원구,126.8249033,37.3185144,355.0,5.0,23.0,103.0,225.0,53.0,6.0,7.0,15.0,9.0,6.0,6.0,4.0,13.0,7.0,14.0,8.0,9.0,3.0,6.0,19.0,4.0,7.0,3.0,0.0,4.0,1.0,5.0,9.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2.0,4.0,1.0,1.0,2.0,3.0,55.0,0.0,0.0,0.0,2.0,36.0,3.2,71.0,1.8,52.0,4.3616009280000005,431.0,9.3,9.0,9.0,6.0,176,2.7017589041193197,2.7017589041193197
충청북도 진천군 진천읍 중앙북로 36,의료법인 건명의료재단 진천성모병원,63.0,52.0,253.0,,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과",11.0,종합병원,330000.0,충북,330009.0,진천군,127.4404044,36.858562899999995,21.0,0.0,0.0,0.0,21.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0,21.0,2.5,13.0,1.8,7.0,4.11,28.0,,,,,23,1.93879076086957,1.5376616379310302
경기도 안성시 시장길 58 (서인동),안성성모병원,61.0,61.0,248.0,13479.85,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 비뇨의학과, 영상의학과, 진단검사의학과, 가정의학과, 직업환경의학과, 응급의학과",11.0,종합병원,310000.0,경기,312400.0,안성시,127.2709213,37.0062179,32.0,0.0,0.0,0.0,32.0,6.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,34.0,3.1,17.0,3.0,8.0,4.21,135.0,8.0,8.0,8.0,4.0,42,2.81975446428571,2.81975446428571
경기도 안성시 남파로 95 (당왕동),경기도의료원 안성병원,138.0,82.0,249.0,8895.0,"내과, 신경과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 응급의학과, 한방내과, 치과교정과",11.0,종합병원,310000.0,경기,312400.0,안성시,127.2603668,37.0173531,28.0,0.0,0.0,0.0,27.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,3.9,13.0,3.4,7.0,4.46,12.0,8.7,8.7,8.7,3.0,21,3.5633928571428597,2.58038793103448
충청북도 청주시 흥덕구 2순환로 1262 (가경동),의료법인한마음의료재단하나병원,172.0,90.0,364.0,21287.9,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과, 응급의학과, 예방의학과, 구강악안면외과, 치과보철과",11.0,종합병원,330000.0,충북,330102.0,청주흥덕구,127.4308627,36.623504700000005,67.0,4.0,1.0,5.0,57.0,8.0,3.0,2.0,3.0,3.0,6.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,2.0,1.0,1.0,2.0,4.0,22.0,0.0,0.0,0.0,1.0,25.0,2.8,17.0,1.2,20.0,4.26,190.0,10.0,10.0,10.0,4.0,60,2.2354166666666697,2.2354166666666697
경기도 화성시 향남읍 발안로 5,의료법인 은혜와감사의료재단 화성중앙종합병원,84.0,33.0,151.0,4929.67,"이비인후과, 진단검사의학과, 영상의학과, 마취통증의학과, 신경외과, 정형외과, 외과, 소아청소년과, 내과",11.0,종합병원,310000.0,경기,312500.0,화성시,126.9108361,37.1312957,17.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,3.9,14.0,2.1,15.0,3.83,368.0,10.0,10.0,10.0,2.0,74,1.9903927364864902,1.9903927364864902
충청북도 청주시 서원구 1순환로 776 (개신동),충북대학교병원,864.0,202.0,806.0,14990.06,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 구강악안면외과",1.0,상급종합병원,330000.0,충북,330104.0,청주서원구,127.46148429999998,36.6242237,322.0,4.0,24.0,95.0,199.0,51.0,8.0,8.0,18.0,10.0,8.0,4.0,2.0,10.0,6.0,12.0,6.0,6.0,3.0,7.0,9.0,3.0,5.0,3.0,0.0,3.0,2.0,6.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,2.0,5.0,1.0,1.0,1.0,3.0,46.0,1.0,0.0,0.0,1.0,52.0,3.4,53.0,1.7,35.0,4.436242603999999,338.0,9.7,9.6,9.6,12.0,129,2.90582445385174,2.90582445385174
충청북도 청주시 서원구 흥덕로 48 (사직동),충청북도청주의료원,255.0,131.0,659.0,18938.52,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 직업환경의학과, 응급의학과, 구강내과",11.0,종합병원,330000.0,충북,330104.0,청주서원구,127.47303259999998,36.6402026,48.0,4.0,0.0,0.0,45.0,6.0,1.0,5.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,3.0,1.0,0.0,2.0,1.0,18.0,0.0,0.0,0.0,1.0,22.0,3.8,30.0,1.7,35.0,4.31,98.0,10.0,10.0,10.0,1.0,77,2.6538149350649305,2.6538149350649305
서울특별시 양천구 신정이펜1로 20 (신정동),서울특별시서남병원,220.0,80.0,330.0,39324.84,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과, 구강악안면외과",11.0,종합병원,110000.0,서울,110020.0,양천구,126.83315309999999,37.5120195,40.0,1.0,0.0,0.0,39.0,8.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,33.0,4.1,24.0,4.2,9.0,4.41,44.0,10.0,10.0,10.0,2.0,38,3.9303865131579,3.9303865131579
서울특별시 중구 마른내로 9 (저동2가),인제대학교 서울백병원,379.0,57.0,205.0,19019.3,"구강악안면외과, 치과, 응급의학과, 가정의학과, 진단검사의학과, 병리과, 방사선종양학과, 영상의학과, 비뇨의학과, 피부과, 이비인후과, 안과, 소아청소년과, 산부인과, 마취통증의학과, 성형외과, 흉부외과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과, 내과",11.0,종합병원,110000.0,서울,110017.0,중구,126.98867220000001,37.56482718,99.0,1.0,4.0,24.0,69.0,19.0,3.0,1.0,7.0,7.0,3.0,0.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0,2.0,0.0,2.0,2.0,29.0,0.0,0.0,0.0,1.0,20.0,3.4,48.0,,,4.15,258.0,8.3,7.7,7.7,4.0,80,2.878125,2.878125
서울특별시 중구 을지로 245 (을지로6가),국립중앙의료원,581.0,121.0,485.0,49090.42,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 결핵과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과, 한방내과, 한방신경정신과, 침구과, 치과",11.0,종합병원,110000.0,서울,110017.0,중구,127.00567099999999,37.5672138,214.0,4.0,27.0,59.0,121.0,29.0,7.0,2.0,11.0,5.0,4.0,2.0,2.0,6.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,2.0,3.0,0.0,1.0,2.0,2.0,34.0,0.0,0.0,0.0,1.0,35.0,3.9,44.0,3.1,36.0,4.41,150.0,10.0,10.0,10.0,2.0,98,3.4479272959183698,3.4479272959183698
경기도 고양시 일산서구 주화로 170 (대화동),인제대학교일산백병원,1076.0,143.0,646.0,73621.95,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과",11.0,종합병원,310000.0,경기,311902.0,고양일산서구,126.7504331,37.6743138,303.0,1.0,26.0,110.0,165.0,41.0,7.0,4.0,10.0,12.0,8.0,5.0,3.0,7.0,6.0,7.0,7.0,4.0,3.0,5.0,9.0,1.0,4.0,4.0,0.0,3.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,4.0,1.0,1.0,2.0,2.0,41.0,0.0,0.0,0.0,1.0,31.0,3.6,61.0,,,4.3,469.0,9.2,9.3,8.8,28.0,118,3.26509533898305,3.26509533898305
"경기도 고양시 일산동구 동국로 27 (식사동, 동국대학교일산병원)",동국대학교일산불교병원,914.0,186.0,642.0,81344.0,"구강악안면외과, 응급의학과, 핵의학과, 가정의학과, 재활의학과, 진단검사의학과, 병리과, 방사선종양학과, 영상의학과, 비뇨의학과, 피부과, 이비인후과, 안과, 소아청소년과, 산부인과, 마취통증의학과, 성형외과, 흉부외과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과, 내과",11.0,종합병원,310000.0,경기,311903.0,고양일산동구,126.8064233,37.6763969,253.0,1.0,27.0,75.0,148.0,38.0,6.0,6.0,6.0,9.0,5.0,2.0,4.0,8.0,7.0,8.0,4.0,5.0,3.0,4.0,9.0,1.0,4.0,3.0,0.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,2.0,3.0,1.0,1.0,2.0,2.0,35.0,0.0,0.0,0.0,1.0,32.0,3.7,62.0,2.0,29.0,4.171238938,452.0,9.6,9.5,9.2,17.0,146,2.87709068894478,2.87709068894478
